proj,year,mo,da,run,fc,fk,fb,fs,fsw,fe,fp,fa,fl,spill,outflow,fcj,fkj,turb,tempc,tempf,flps,fca,fka,fsh
BON ,1939,3,16,1,0,0,0,18,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,17,1,2,0,0,26,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,18,1,3,0,0,26,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,19,1,22,0,0,153,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,20,1,12,0,0,32,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,21,1,11,0,0,26,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,22,1,4,0,0,43,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,23,1,8,0,0,28,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,24,1,5,0,0,23,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,25,1,19,0,0,39,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,26,1,6,0,0,24,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,27,1,7,0,0,16,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,28,1,3,0,0,7,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,29,1,0,0,0,5,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,30,1,0,0,0,3,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,3,31,1,1,0,0,5,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,1,1,8,0,0,21,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,2,1,39,0,0,146,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,3,1,69,0,0,295,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,4,1,42,0,0,146,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,5,1,116,0,0,239,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,6,1,138,0,0,77,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,7,1,156,0,0,122,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,8,1,251,0,0,101,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,9,1,403,0,0,172,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,10,1,476,0,0,269,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,11,1,653,0,0,268,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,12,1,793,0,0,316,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,13,1,1104,0,0,413,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,14,1,843,0,0,194,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,15,1,1148,0,0,257,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,16,1,1515,0,0,414,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,17,1,1918,0,0,391,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,18,1,2684,0,0,470,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,19,1,3448,0,0,648,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,20,1,3178,0,0,204,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,21,1,3120,0,0,288,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,22,1,3425,0,0,558,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,23,1,5220,0,8,681,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,24,1,3312,0,19,409,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,25,1,3458,0,12,306,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,26,1,2317,0,2,179,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,27,1,2409,0,0,181,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,28,1,3018,0,1,127,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,29,1,3622,0,0,105,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,4,30,1,2527,0,6,113,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,1,1,3310,0,4,348,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,2,1,3050,0,4,238,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,3,1,1259,0,0,144,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,4,1,604,0,1,74,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,5,1,246,0,2,33,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,6,1,147,0,0,24,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,7,1,91,0,0,15,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,8,1,188,0,0,34,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,9,1,491,0,0,44,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,10,1,876,0,1,39,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,11,1,1572,0,0,62,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,12,1,1587,0,0,30,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,13,1,1936,0,0,21,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,14,1,1246,0,11,52,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,15,1,1480,0,5,53,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,16,1,1120,0,6,19,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,17,1,931,0,21,39,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,18,1,584,0,21,16,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,19,1,395,0,6,13,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,20,1,211,0,22,18,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,21,1,356,0,10,21,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,22,1,247,0,15,26,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,23,1,251,0,7,20,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,24,1,293,0,0,28,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,25,1,269,0,9,16,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,26,1,562,0,8,26,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,27,1,488,0,13,20,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,28,1,340,0,3,38,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,29,1,365,0,2,21,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,30,1,468,0,7,35,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,5,31,1,196,0,11,20,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,1,2,192,0,17,23,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,2,2,225,0,15,25,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,3,2,187,0,22,18,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,4,2,164,0,33,19,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,5,2,134,0,18,20,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,6,2,153,0,25,19,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,7,2,162,0,22,23,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,8,2,141,0,52,16,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,9,2,181,0,62,14,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,10,2,123,0,72,22,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,11,2,130,0,86,20,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,12,2,85,0,105,18,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,13,2,110,0,189,20,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,14,2,99,0,338,18,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,15,2,169,0,428,19,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,16,2,146,0,527,20,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,17,2,151,0,527,21,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,18,2,103,0,537,19,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,19,2,111,0,650,30,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,20,2,116,0,633,44,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,21,2,109,0,898,35,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,22,2,159,0,1316,48,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,23,2,327,0,2339,47,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,24,2,246,0,2242,58,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,25,2,279,0,2769,83,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,26,2,188,0,2754,93,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,27,2,207,0,2576,96,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,28,2,230,0,3267,160,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,29,2,467,0,3654,248,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,6,30,2,538,0,3213,194,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,1,2,479,0,2674,196,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,2,2,529,0,2932,387,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,3,2,494,0,2273,343,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,4,2,458,0,1963,330,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,5,2,377,0,2253,320,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,6,2,543,0,2518,447,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,7,2,472,0,2182,403,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,8,2,346,0,2089,391,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,9,2,561,0,2700,519,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,10,2,788,0,2609,909,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,11,2,649,0,2285,670,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,12,2,548,0,1742,618,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,13,2,939,0,2081,1050,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,14,2,1008,0,1959,1207,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,15,2,920,0,1836,1790,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,16,2,403,0,1482,1006,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,17,2,364,0,936,941,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,18,2,477,0,980,1002,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,19,2,615,0,935,1224,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,20,2,323,0,500,772,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,21,2,232,0,548,752,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,22,2,353,0,717,1106,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,23,2,443,0,477,1497,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,24,2,462,0,415,1384,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,25,2,321,0,385,1227,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,26,2,518,0,360,1464,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,27,2,1173,0,393,2324,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,28,2,777,0,329,2800,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,29,2,793,0,258,2745,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,30,2,855,0,201,3857,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,7,31,2,625,0,112,2900,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,1,3,317,0,95,1568,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,2,3,424,0,106,2314,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,3,3,572,0,45,2024,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,4,3,507,0,63,1923,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,5,3,563,0,64,2543,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,6,3,319,0,40,1649,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,7,3,359,0,27,1421,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,8,3,374,0,22,1459,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,9,3,232,0,27,1024,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,10,3,220,0,16,879,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,11,3,238,0,17,1086,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,12,3,233,0,19,988,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,13,3,348,0,11,1028,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,14,3,772,0,8,1048,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,15,3,581,0,10,1157,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,16,3,451,0,6,871,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,17,3,653,0,10,1033,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,18,3,400,0,4,927,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,19,3,467,0,4,1352,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,20,3,513,0,1,1041,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,21,3,427,0,3,864,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,22,3,475,0,9,1049,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,23,3,684,0,1,1043,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,24,3,667,0,6,692,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,25,3,659,0,0,633,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,26,3,811,0,0,816,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,27,3,1704,0,1,1123,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,28,3,2034,0,1,655,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,29,3,2308,0,0,604,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,30,3,6253,0,0,1296,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,8,31,3,8264,0,0,1952,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,1,3,9391,0,1,2406,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,2,3,9439,0,4,2494,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,3,3,8538,0,1,2545,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,4,3,11509,0,0,2527,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,5,3,10901,0,2,2498,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,6,3,7615,0,1,1714,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,7,3,13058,0,2,2379,0,1,0,0,0,,,0,0,,,,,,,
BON ,1939,9,8,3,13531,0,2,1957,0,1,0,0,0,,,0,0,,,,,,,
BON ,1939,9,9,3,12772,0,0,2453,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,10,3,12105,0,0,1997,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,11,3,12132,0,0,2155,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,12,3,6703,0,2,1728,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,13,3,2969,0,0,1130,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,14,3,4262,0,0,1257,0,1,0,0,0,,,0,0,,,,,,,
BON ,1939,9,15,3,2208,0,0,654,0,1,0,0,0,,,0,0,,,,,,,
BON ,1939,9,16,3,1718,0,0,472,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,17,3,1413,0,0,479,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,18,3,1534,0,0,384,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,19,3,1038,0,0,262,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,20,3,1403,0,2,350,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,21,3,1494,0,1,259,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,22,3,1145,0,0,204,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,23,3,1183,0,0,269,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,24,3,777,0,0,316,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,25,3,470,0,0,198,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,26,3,422,0,0,222,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,27,3,292,0,0,208,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,28,3,276,0,1,141,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,9,29,3,268,0,0,106,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,9,30,3,285,0,0,127,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,10,1,3,210,0,0,106,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,10,2,3,177,0,0,74,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,10,3,3,162,0,0,71,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,10,4,3,88,0,0,34,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,10,5,3,147,0,0,66,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,10,6,3,87,0,0,35,0,1,0,0,0,,,0,0,,,,,,,
BON ,1939,10,7,3,65,0,0,43,0,5,0,0,0,,,0,0,,,,,,,
BON ,1939,10,8,3,69,0,0,66,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,10,9,3,92,0,0,50,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,10,10,3,42,0,0,23,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,10,11,3,50,0,0,34,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,10,12,3,66,0,0,27,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,10,13,3,54,0,0,46,0,8,0,0,0,,,0,0,,,,,,,
BON ,1939,10,14,3,50,0,0,40,0,4,0,0,0,,,0,0,,,,,,,
BON ,1939,10,15,3,82,0,0,36,0,5,0,0,0,,,0,0,,,,,,,
BON ,1939,10,16,3,62,0,0,22,0,9,0,0,0,,,0,0,,,,,,,
BON ,1939,10,17,3,59,0,0,12,0,7,0,0,0,,,0,0,,,,,,,
BON ,1939,10,18,3,38,0,0,36,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,10,19,3,32,0,0,39,0,3,0,0,0,,,0,0,,,,,,,
BON ,1939,10,20,3,120,0,0,52,0,4,0,0,0,,,0,0,,,,,,,
BON ,1939,10,21,3,95,0,0,32,0,19,0,0,0,,,0,0,,,,,,,
BON ,1939,10,22,3,50,0,0,35,0,32,0,0,0,,,0,0,,,,,,,
BON ,1939,10,23,3,51,0,0,43,0,43,0,0,0,,,0,0,,,,,,,
BON ,1939,10,24,3,66,0,0,33,0,38,0,0,0,,,0,0,,,,,,,
BON ,1939,10,25,3,29,0,0,36,0,78,0,0,0,,,0,0,,,,,,,
BON ,1939,10,26,3,23,0,0,27,0,50,0,0,0,,,0,0,,,,,,,
BON ,1939,10,27,3,26,0,0,22,0,57,0,0,0,,,0,0,,,,,,,
BON ,1939,10,28,3,34,0,0,45,0,131,0,0,0,,,0,0,,,,,,,
BON ,1939,10,29,3,39,0,0,29,0,108,0,0,0,,,0,0,,,,,,,
BON ,1939,10,30,3,21,0,0,29,0,26,0,0,0,,,0,0,,,,,,,
BON ,1939,10,31,3,11,0,0,21,0,66,0,0,0,,,0,0,,,,,,,
BON ,1939,11,1,3,6,0,0,23,0,69,0,0,0,,,0,0,,,,,,,
BON ,1939,11,2,3,7,0,0,13,0,78,0,0,0,,,0,0,,,,,,,
BON ,1939,11,3,3,2,0,0,11,0,43,0,0,0,,,0,0,,,,,,,
BON ,1939,11,4,3,0,0,0,6,0,17,0,0,0,,,0,0,,,,,,,
BON ,1939,11,5,3,3,0,0,19,0,35,0,0,0,,,0,0,,,,,,,
BON ,1939,11,6,3,4,0,0,9,0,29,0,0,0,,,0,0,,,,,,,
BON ,1939,11,7,3,6,0,0,11,0,8,0,0,0,,,0,0,,,,,,,
BON ,1939,11,8,3,4,0,0,19,0,17,0,0,0,,,0,0,,,,,,,
BON ,1939,11,9,3,8,0,0,16,0,32,0,0,0,,,0,0,,,,,,,
BON ,1939,11,10,3,7,0,0,6,0,15,0,0,0,,,0,0,,,,,,,
BON ,1939,11,11,3,5,0,0,12,0,12,0,0,0,,,0,0,,,,,,,
BON ,1939,11,12,3,3,0,0,11,0,4,0,0,0,,,0,0,,,,,,,
BON ,1939,11,13,3,4,0,0,9,0,3,0,0,0,,,0,0,,,,,,,
BON ,1939,11,14,3,0,0,0,10,0,5,0,0,0,,,0,0,,,,,,,
BON ,1939,11,15,3,4,0,0,2,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,11,16,,2,0,0,10,0,14,0,0,0,,,0,0,,,,,,,
BON ,1939,11,17,,3,0,0,5,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,11,18,,0,0,0,0,0,1,0,0,0,,,0,0,,,,,,,
BON ,1939,11,19,,2,0,0,4,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,11,20,,3,0,0,6,0,3,0,0,0,,,0,0,,,,,,,
BON ,1939,11,21,,2,0,0,3,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,11,22,,0,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,11,23,,0,0,0,2,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,11,24,,1,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,11,25,,0,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,11,26,,1,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,11,27,,0,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,11,28,,0,0,0,2,0,1,0,0,0,,,0,0,,,,,,,
BON ,1939,11,29,,1,0,0,1,0,1,0,0,0,,,0,0,,,,,,,
BON ,1939,11,30,,0,0,0,2,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,1,,2,0,0,0,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,12,2,,0,0,0,3,0,6,0,0,0,,,0,0,,,,,,,
BON ,1939,12,3,,0,0,0,1,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,12,4,,0,0,0,2,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,5,,0,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,6,,1,0,0,1,0,4,0,0,0,,,0,0,,,,,,,
BON ,1939,12,7,,3,0,0,6,0,3,0,0,0,,,0,0,,,,,,,
BON ,1939,12,8,,0,0,0,7,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,12,9,,0,0,0,4,0,6,0,0,0,,,0,0,,,,,,,
BON ,1939,12,10,,5,0,0,10,0,8,0,0,0,,,0,0,,,,,,,
BON ,1939,12,11,,2,0,0,2,0,6,0,0,0,,,0,0,,,,,,,
BON ,1939,12,12,,0,0,0,2,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,12,13,,0,0,0,3,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,14,,0,0,0,3,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,12,15,,1,0,0,13,0,4,0,0,0,,,0,0,,,,,,,
BON ,1939,12,16,,1,0,0,18,0,2,0,0,0,,,0,0,,,,,,,
BON ,1939,12,17,,0,0,0,14,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,18,,0,0,0,6,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,19,,0,0,0,2,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,20,,0,0,0,6,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,21,,0,0,0,2,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,22,,0,0,0,2,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,23,,0,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,24,,0,0,0,4,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,25,,0,0,0,2,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,26,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,27,,0,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,28,,0,0,0,2,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,29,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,30,,1,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1939,12,31,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,1,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,2,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,3,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,4,,0,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,5,,0,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,6,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,7,,0,0,0,1,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,8,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,9,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,10,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,11,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,12,,0,0,0,2,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,13,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,14,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,15,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,16,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,17,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,18,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,19,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,20,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,21,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,22,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
BON ,1940,1,23,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,
